machine_type,machine_id,filename,true_label,global_normalized_euclidean,specific_normalized_euclidean
fan,id_04,00000115.wav,abnormal,15.376590728759766,21.99380111694336
fan,id_04,00000116.wav,abnormal,14.138912200927734,9.717289924621582
fan,id_04,00000117.wav,abnormal,13.90922737121582,16.190298080444336
fan,id_04,00000118.wav,abnormal,14.460116386413574,14.824064254760742
fan,id_04,00000119.wav,abnormal,13.160295486450195,5.556149005889893
fan,id_04,00000120.wav,abnormal,13.50107479095459,9.58242416381836
fan,id_04,00000121.wav,abnormal,14.472900390625,15.293404579162598
fan,id_04,00000122.wav,abnormal,15.128605842590332,11.723040580749512
fan,id_04,00000123.wav,abnormal,12.711688041687012,13.33479118347168
fan,id_04,00000124.wav,abnormal,14.943232536315918,5.687678337097168
fan,id_04,00000125.wav,abnormal,14.05471134185791,12.1942777633667
fan,id_04,00000126.wav,abnormal,13.790016174316406,13.427061080932617
fan,id_04,00000127.wav,abnormal,13.383892059326172,8.141084671020508
fan,id_04,00000128.wav,abnormal,14.259112358093262,11.288214683532715
fan,id_04,00000129.wav,abnormal,12.685009956359863,26.479084014892578
fan,id_04,00000130.wav,abnormal,12.879985809326172,12.73668384552002
fan,id_04,00000131.wav,abnormal,10.779742240905762,5.868081569671631
fan,id_04,00000132.wav,abnormal,16.413911819458008,8.607860565185547
fan,id_04,00000133.wav,abnormal,12.20296573638916,11.900982856750488
fan,id_04,00000134.wav,abnormal,14.147564888000488,8.635310173034668
fan,id_04,00000135.wav,abnormal,13.581554412841797,9.0321683883667
fan,id_04,00000136.wav,abnormal,12.374470710754395,26.56780242919922
fan,id_04,00000137.wav,abnormal,13.660240173339844,25.087841033935547
fan,id_04,00000138.wav,abnormal,12.537066459655762,19.629709243774414
fan,id_04,00000139.wav,abnormal,13.705556869506836,17.259140014648438
fan,id_04,00000140.wav,abnormal,13.270998001098633,7.731597423553467
fan,id_04,00000141.wav,abnormal,14.210332870483398,8.408464431762695
fan,id_04,00000142.wav,abnormal,13.262167930603027,12.138487815856934
fan,id_04,00000143.wav,abnormal,13.969306945800781,7.6050286293029785
fan,id_04,00000144.wav,abnormal,14.945822715759277,15.345163345336914
fan,id_04,00000145.wav,abnormal,12.907540321350098,32.24684524536133
fan,id_04,00000146.wav,abnormal,12.035001754760742,8.954768180847168
fan,id_04,00000147.wav,abnormal,12.51492977142334,17.093475341796875
fan,id_04,00000148.wav,abnormal,12.021056175231934,9.841548919677734
fan,id_04,00000149.wav,abnormal,14.758538246154785,18.354488372802734
fan,id_04,00000150.wav,abnormal,14.17121410369873,27.996477127075195
fan,id_04,00000151.wav,abnormal,13.777653694152832,9.288872718811035
fan,id_04,00000152.wav,abnormal,13.674361228942871,21.267330169677734
fan,id_04,00000153.wav,abnormal,13.713380813598633,15.802084922790527
fan,id_04,00000154.wav,abnormal,14.304213523864746,13.832700729370117
fan,id_04,00000155.wav,abnormal,14.576932907104492,8.352824211120605
fan,id_04,00000156.wav,abnormal,13.972786903381348,14.281203269958496
fan,id_04,00000157.wav,abnormal,14.280137062072754,8.551321983337402
fan,id_04,00000158.wav,abnormal,16.500469207763672,10.114581108093262
fan,id_04,00000159.wav,abnormal,12.845281600952148,16.115095138549805
fan,id_04,00000160.wav,abnormal,13.207024574279785,19.997446060180664
fan,id_04,00000161.wav,abnormal,15.398016929626465,25.391263961791992
fan,id_04,00000162.wav,abnormal,16.45986557006836,30.620820999145508
fan,id_04,00000163.wav,abnormal,12.54659652709961,16.205669403076172
fan,id_04,00000164.wav,abnormal,12.905517578125,15.328672409057617
fan,id_04,00000165.wav,abnormal,14.014415740966797,7.764616012573242
fan,id_04,00000166.wav,abnormal,13.445305824279785,19.984752655029297
fan,id_04,00000167.wav,abnormal,11.916398048400879,11.343791961669922
fan,id_04,00000168.wav,abnormal,9.682567596435547,17.51064682006836
fan,id_04,00000169.wav,abnormal,13.903481483459473,17.87370491027832
fan,id_04,00000170.wav,abnormal,15.741202354431152,17.00074577331543
fan,id_04,00000171.wav,abnormal,11.691125869750977,12.86582088470459
fan,id_04,00000172.wav,abnormal,14.417288780212402,11.724627494812012
fan,id_04,00000173.wav,abnormal,13.733413696289062,8.009024620056152
fan,id_04,00000174.wav,abnormal,15.944570541381836,15.008906364440918
fan,id_04,00000175.wav,abnormal,13.212210655212402,10.00342845916748
fan,id_04,00000176.wav,abnormal,15.849764823913574,8.140636444091797
fan,id_04,00000177.wav,abnormal,12.366378784179688,6.736566066741943
fan,id_04,00000178.wav,abnormal,12.270665168762207,13.580157279968262
fan,id_04,00000179.wav,abnormal,11.07140064239502,18.117238998413086
fan,id_04,00000180.wav,abnormal,15.069833755493164,8.062604904174805
fan,id_04,00000181.wav,abnormal,14.397383689880371,34.2020378112793
fan,id_04,00000182.wav,abnormal,12.80835247039795,18.846437454223633
fan,id_04,00000183.wav,abnormal,13.608348846435547,7.965578556060791
fan,id_04,00000184.wav,abnormal,12.22775650024414,7.719020843505859
fan,id_04,00000185.wav,abnormal,14.050375938415527,8.632287979125977
fan,id_04,00000186.wav,abnormal,10.892191886901855,12.252958297729492
fan,id_04,00000187.wav,abnormal,16.70953369140625,12.708413124084473
fan,id_04,00000188.wav,abnormal,14.912811279296875,9.925877571105957
fan,id_04,00000189.wav,abnormal,14.04439640045166,16.313533782958984
fan,id_04,00000190.wav,abnormal,10.362485885620117,9.16301441192627
fan,id_04,00000191.wav,abnormal,14.982223510742188,20.048362731933594
fan,id_04,00000192.wav,abnormal,14.049629211425781,9.5451078414917
fan,id_04,00000193.wav,abnormal,10.91271686553955,24.866445541381836
fan,id_04,00000194.wav,abnormal,13.2184419631958,12.959138870239258
fan,id_04,00000195.wav,abnormal,15.378008842468262,17.70334243774414
fan,id_04,00000196.wav,abnormal,13.691368103027344,34.89572525024414
fan,id_04,00000197.wav,abnormal,15.304362297058105,42.17449951171875
fan,id_04,00000198.wav,abnormal,12.853631973266602,10.970931053161621
fan,id_04,00000199.wav,abnormal,13.025178909301758,10.765564918518066
fan,id_04,00000200.wav,abnormal,13.532845497131348,16.28631591796875
fan,id_04,00000201.wav,abnormal,14.638631820678711,11.08211612701416
fan,id_04,00000202.wav,abnormal,14.323384284973145,30.096721649169922
fan,id_04,00000203.wav,abnormal,12.259133338928223,23.28696632385254
fan,id_04,00000204.wav,abnormal,15.402416229248047,12.49593448638916
fan,id_04,00000205.wav,abnormal,12.547847747802734,24.25931739807129
fan,id_04,00000206.wav,abnormal,14.493785858154297,28.986373901367188
fan,id_04,00000207.wav,abnormal,15.93398666381836,15.389522552490234
fan,id_04,00000208.wav,abnormal,14.802896499633789,10.477572441101074
fan,id_04,00000209.wav,abnormal,15.69130802154541,11.381793975830078
fan,id_04,00000210.wav,abnormal,13.790958404541016,9.622724533081055
fan,id_04,00000211.wav,abnormal,13.755399703979492,19.401142120361328
fan,id_04,00000212.wav,abnormal,14.384725570678711,8.655570983886719
fan,id_04,00000213.wav,abnormal,15.127731323242188,29.491819381713867
fan,id_04,00000214.wav,abnormal,13.976980209350586,46.808433532714844
fan,id_04,00000215.wav,abnormal,15.449617385864258,17.9024600982666
fan,id_04,00000216.wav,abnormal,14.423604965209961,19.357524871826172
fan,id_04,00000217.wav,abnormal,12.58971881866455,19.15584945678711
fan,id_04,00000218.wav,abnormal,10.633848190307617,11.049485206604004
fan,id_04,00000219.wav,abnormal,12.64556884765625,18.16182518005371
fan,id_04,00000220.wav,abnormal,14.102069854736328,16.512657165527344
fan,id_04,00000221.wav,abnormal,14.710705757141113,10.717948913574219
fan,id_04,00000222.wav,abnormal,13.681715965270996,35.80758285522461
fan,id_04,00000223.wav,abnormal,15.421367645263672,13.876017570495605
fan,id_04,00000224.wav,abnormal,13.511828422546387,20.32185173034668
fan,id_04,00000225.wav,abnormal,14.22816276550293,27.0416259765625
fan,id_04,00000226.wav,abnormal,11.985420227050781,13.266167640686035
fan,id_04,00000227.wav,abnormal,12.129175186157227,24.71710777282715
fan,id_04,00000228.wav,abnormal,12.880465507507324,14.013928413391113
fan,id_04,00000229.wav,abnormal,14.023548126220703,7.144580841064453
fan,id_04,00000230.wav,abnormal,14.504613876342773,24.00516700744629
fan,id_04,00000231.wav,abnormal,13.75405502319336,29.766164779663086
fan,id_04,00000232.wav,abnormal,14.07629680633545,14.849356651306152
fan,id_04,00000233.wav,abnormal,12.270845413208008,8.992228507995605
fan,id_04,00000234.wav,abnormal,15.082091331481934,17.254119873046875
fan,id_04,00000235.wav,abnormal,14.948419570922852,23.567890167236328
fan,id_04,00000236.wav,abnormal,11.576876640319824,14.440452575683594
fan,id_04,00000237.wav,abnormal,14.859496116638184,11.57481575012207
fan,id_04,00000238.wav,abnormal,12.321001052856445,27.9123477935791
fan,id_04,00000239.wav,abnormal,12.310761451721191,12.338921546936035
fan,id_04,00000240.wav,abnormal,14.0940523147583,21.182828903198242
fan,id_04,00000241.wav,abnormal,13.722249984741211,12.61325454711914
fan,id_04,00000242.wav,abnormal,13.439539909362793,16.50771141052246
fan,id_04,00000243.wav,abnormal,10.233125686645508,13.997440338134766
fan,id_04,00000244.wav,abnormal,12.686470031738281,16.02801513671875
fan,id_04,00000245.wav,abnormal,12.717111587524414,15.637020111083984
fan,id_04,00000246.wav,abnormal,13.763252258300781,26.740354537963867
fan,id_04,00000247.wav,abnormal,11.237292289733887,20.95873260498047
fan,id_04,00000248.wav,abnormal,10.769980430603027,14.313554763793945
fan,id_04,00000249.wav,abnormal,13.267945289611816,46.81591796875
fan,id_04,00000250.wav,abnormal,13.630261421203613,18.351442337036133
fan,id_04,00000251.wav,abnormal,10.747302055358887,10.407149314880371
fan,id_04,00000252.wav,abnormal,11.750044822692871,13.200580596923828
fan,id_04,00000253.wav,abnormal,12.965669631958008,22.00614356994629
fan,id_04,00000254.wav,abnormal,11.738282203674316,27.400592803955078
fan,id_04,00000255.wav,abnormal,15.072117805480957,19.38060188293457
fan,id_04,00000256.wav,abnormal,13.654644012451172,14.68084716796875
fan,id_04,00000257.wav,abnormal,14.979073524475098,21.03135871887207
fan,id_04,00000258.wav,abnormal,14.37649917602539,16.156156539916992
fan,id_04,00000259.wav,abnormal,11.706482887268066,22.493101119995117
fan,id_04,00000260.wav,abnormal,15.690675735473633,12.611668586730957
fan,id_04,00000261.wav,abnormal,13.137792587280273,17.76121711730957
fan,id_04,00000262.wav,abnormal,12.42829418182373,8.914580345153809
fan,id_04,00000263.wav,abnormal,12.765548706054688,18.223051071166992
fan,id_04,00000264.wav,abnormal,14.36758804321289,37.83108901977539
fan,id_04,00000265.wav,abnormal,13.569573402404785,19.504234313964844
fan,id_04,00000266.wav,abnormal,13.201248168945312,8.897740364074707
fan,id_04,00000267.wav,abnormal,11.228988647460938,15.592714309692383
fan,id_04,00000268.wav,abnormal,14.233217239379883,15.104269027709961
fan,id_04,00000269.wav,abnormal,14.834681510925293,21.177810668945312
fan,id_04,00000270.wav,abnormal,14.308597564697266,21.993751525878906
fan,id_04,00000271.wav,abnormal,14.417470932006836,23.01704978942871
fan,id_04,00000272.wav,abnormal,9.466499328613281,21.43996810913086
fan,id_04,00000273.wav,abnormal,14.372873306274414,22.8515567779541
fan,id_04,00000274.wav,abnormal,14.348304748535156,18.357990264892578
fan,id_04,00000275.wav,abnormal,10.978092193603516,12.836763381958008
fan,id_04,00000276.wav,abnormal,14.616901397705078,12.994288444519043
fan,id_04,00000277.wav,abnormal,14.269225120544434,16.00749969482422
fan,id_04,00000278.wav,abnormal,13.625954627990723,21.6227970123291
fan,id_04,00000279.wav,abnormal,13.431124687194824,16.38150405883789
fan,id_04,00000280.wav,abnormal,12.831220626831055,12.036233901977539
fan,id_04,00000281.wav,abnormal,14.548027992248535,12.730127334594727
fan,id_04,00000282.wav,abnormal,14.105024337768555,20.710020065307617
fan,id_04,00000283.wav,abnormal,12.498700141906738,18.50212287902832
fan,id_04,00000284.wav,abnormal,12.56226634979248,11.412331581115723
fan,id_04,00000285.wav,abnormal,16.319637298583984,16.537399291992188
fan,id_04,00000286.wav,abnormal,14.768016815185547,12.766945838928223
fan,id_04,00000287.wav,abnormal,15.44902229309082,21.136383056640625
fan,id_04,00000288.wav,abnormal,14.098724365234375,14.648171424865723
fan,id_04,00000289.wav,abnormal,8.724745750427246,17.147367477416992
fan,id_04,00000290.wav,abnormal,14.20609188079834,27.37059783935547
fan,id_04,00000291.wav,abnormal,13.479141235351562,15.040536880493164
fan,id_04,00000292.wav,abnormal,14.869236946105957,15.265124320983887
fan,id_04,00000293.wav,abnormal,14.857253074645996,14.713250160217285
fan,id_04,00000294.wav,abnormal,13.623464584350586,14.794408798217773
fan,id_04,00000295.wav,abnormal,14.408556938171387,12.498064994812012
fan,id_04,00000296.wav,abnormal,12.233450889587402,15.845935821533203
fan,id_04,00000297.wav,abnormal,14.044827461242676,10.036735534667969
fan,id_04,00000298.wav,abnormal,12.425859451293945,16.022600173950195
fan,id_04,00000299.wav,abnormal,14.529919624328613,16.298494338989258
fan,id_04,00000300.wav,abnormal,12.791691780090332,26.024484634399414
fan,id_04,00000301.wav,abnormal,13.793474197387695,22.886737823486328
fan,id_04,00000302.wav,abnormal,15.45789909362793,12.6880521774292
fan,id_04,00000303.wav,abnormal,16.756650924682617,44.83832550048828
fan,id_04,00000304.wav,abnormal,12.85477352142334,12.243223190307617
fan,id_04,00000305.wav,abnormal,14.737874031066895,19.62293243408203
fan,id_04,00000306.wav,abnormal,14.445061683654785,12.71753978729248
fan,id_04,00000307.wav,abnormal,15.285696029663086,15.070008277893066
fan,id_04,00000308.wav,abnormal,10.868087768554688,19.803096771240234
fan,id_04,00000309.wav,abnormal,14.108421325683594,23.287511825561523
fan,id_04,00000310.wav,abnormal,14.21683406829834,15.946545600891113
fan,id_04,00000311.wav,abnormal,13.833541870117188,15.330700874328613
fan,id_04,00000312.wav,abnormal,13.645713806152344,12.426223754882812
fan,id_04,00000313.wav,abnormal,13.238678932189941,16.749588012695312
fan,id_04,00000314.wav,abnormal,11.162076950073242,15.980798721313477
fan,id_04,00000315.wav,abnormal,15.403596878051758,47.93149948120117
fan,id_04,00000316.wav,abnormal,11.846925735473633,13.778426170349121
fan,id_04,00000317.wav,abnormal,16.93187713623047,17.093467712402344
fan,id_04,00000318.wav,abnormal,11.923059463500977,24.045299530029297
fan,id_04,00000319.wav,abnormal,13.425868034362793,19.920372009277344
fan,id_04,00000320.wav,abnormal,12.152496337890625,16.22650718688965
fan,id_04,00000321.wav,abnormal,12.21571159362793,45.428104400634766
fan,id_04,00000322.wav,abnormal,13.255443572998047,23.326906204223633
fan,id_04,00000323.wav,abnormal,15.346609115600586,14.48203182220459
fan,id_04,00000324.wav,abnormal,12.109394073486328,16.058795928955078
fan,id_04,00000325.wav,abnormal,13.214579582214355,25.773324966430664
fan,id_04,00000326.wav,abnormal,14.230268478393555,18.91842269897461
fan,id_04,00000327.wav,abnormal,13.298778533935547,10.156725883483887
fan,id_04,00000328.wav,abnormal,13.446904182434082,21.826854705810547
fan,id_04,00000329.wav,abnormal,11.181041717529297,15.319036483764648
fan,id_04,00000330.wav,abnormal,12.996421813964844,17.958663940429688
fan,id_04,00000331.wav,abnormal,14.458586692810059,11.301789283752441
fan,id_04,00000332.wav,abnormal,14.588142395019531,10.395236015319824
fan,id_04,00000333.wav,abnormal,12.531882286071777,14.471417427062988
fan,id_04,00000334.wav,abnormal,14.835991859436035,30.121112823486328
fan,id_04,00000335.wav,abnormal,14.727435111999512,16.596473693847656
fan,id_04,00000336.wav,abnormal,14.053412437438965,14.28819465637207
fan,id_04,00000337.wav,abnormal,13.390957832336426,18.627042770385742
fan,id_04,00000338.wav,abnormal,14.555509567260742,20.88919448852539
fan,id_04,00000339.wav,abnormal,14.1192045211792,9.368612289428711
fan,id_04,00000340.wav,abnormal,13.513370513916016,13.463898658752441
fan,id_04,00000341.wav,abnormal,14.3535737991333,16.173809051513672
fan,id_04,00000342.wav,abnormal,13.472180366516113,34.79423904418945
fan,id_04,00000343.wav,abnormal,10.904313087463379,14.728489875793457
fan,id_04,00000344.wav,abnormal,13.059027671813965,15.265804290771484
fan,id_04,00000345.wav,abnormal,11.424714088439941,16.509597778320312
fan,id_04,00000346.wav,abnormal,14.660259246826172,20.07788848876953
fan,id_04,00000347.wav,abnormal,14.962302207946777,15.570615768432617
fan,id_06,00000000.wav,abnormal,20.945178985595703,58.02050018310547
fan,id_06,00000001.wav,abnormal,18.74551010131836,51.63816452026367
fan,id_06,00000002.wav,abnormal,18.834226608276367,62.581825256347656
fan,id_06,00000003.wav,abnormal,20.851587295532227,52.87120056152344
fan,id_06,00000004.wav,abnormal,20.2733154296875,57.243648529052734
fan,id_06,00000005.wav,abnormal,18.888568878173828,58.444583892822266
fan,id_06,00000006.wav,abnormal,19.828813552856445,60.02047348022461
fan,id_06,00000007.wav,abnormal,21.27212905883789,57.53327178955078
fan,id_06,00000008.wav,abnormal,21.421810150146484,46.971500396728516
fan,id_06,00000009.wav,abnormal,19.141475677490234,51.458091735839844
fan,id_06,00000010.wav,abnormal,20.30499839782715,76.09007263183594
fan,id_06,00000011.wav,abnormal,20.887142181396484,57.10661697387695
fan,id_06,00000012.wav,abnormal,18.168458938598633,62.00556182861328
fan,id_06,00000013.wav,abnormal,17.97943878173828,50.68998336791992
fan,id_06,00000014.wav,abnormal,21.122159957885742,55.983062744140625
fan,id_06,00000015.wav,abnormal,21.027151107788086,54.92146682739258
fan,id_06,00000016.wav,abnormal,20.399322509765625,68.30243682861328
fan,id_06,00000017.wav,abnormal,20.217477798461914,35.386390686035156
fan,id_06,00000018.wav,abnormal,18.015493392944336,53.44667434692383
fan,id_06,00000019.wav,abnormal,16.794715881347656,68.21348571777344
fan,id_06,00000020.wav,abnormal,17.69007682800293,57.93941116333008
fan,id_06,00000021.wav,abnormal,20.346961975097656,59.522705078125
fan,id_06,00000022.wav,abnormal,19.317771911621094,50.24860382080078
fan,id_06,00000023.wav,abnormal,20.187820434570312,64.03821563720703
fan,id_06,00000024.wav,abnormal,20.955352783203125,37.99140167236328
fan,id_06,00000025.wav,abnormal,21.1967716217041,43.10603332519531
fan,id_06,00000026.wav,abnormal,16.607175827026367,58.805545806884766
fan,id_06,00000027.wav,abnormal,18.16423988342285,57.87698745727539
fan,id_06,00000028.wav,abnormal,19.731067657470703,52.45758056640625
fan,id_06,00000029.wav,abnormal,19.77115249633789,44.71986770629883
fan,id_06,00000030.wav,abnormal,19.1423282623291,55.9533805847168
fan,id_06,00000031.wav,abnormal,21.734643936157227,54.15502166748047
fan,id_06,00000032.wav,abnormal,14.53232479095459,59.36487579345703
fan,id_06,00000033.wav,abnormal,17.010074615478516,38.57944107055664
fan,id_06,00000034.wav,abnormal,17.760793685913086,53.10813522338867
fan,id_06,00000035.wav,abnormal,16.656021118164062,47.27812576293945
fan,id_06,00000036.wav,abnormal,20.135971069335938,54.9515266418457
fan,id_06,00000037.wav,abnormal,21.84644317626953,42.669891357421875
fan,id_06,00000038.wav,abnormal,20.105520248413086,50.11320495605469
fan,id_06,00000039.wav,abnormal,18.397302627563477,48.08395767211914
fan,id_06,00000040.wav,abnormal,19.4940128326416,48.87974548339844
fan,id_06,00000041.wav,abnormal,19.81184196472168,50.830780029296875
fan,id_06,00000042.wav,abnormal,19.601356506347656,50.47682189941406
fan,id_06,00000043.wav,abnormal,20.920753479003906,50.30479431152344
fan,id_06,00000044.wav,abnormal,18.14606475830078,53.981597900390625
fan,id_06,00000045.wav,abnormal,17.060192108154297,57.12087631225586
fan,id_06,00000046.wav,abnormal,20.535703659057617,33.4000358581543
fan,id_06,00000047.wav,abnormal,20.09963607788086,55.00460433959961
fan,id_06,00000048.wav,abnormal,16.899641036987305,52.52952575683594
fan,id_06,00000049.wav,abnormal,19.259986877441406,54.69464874267578
fan,id_06,00000050.wav,abnormal,20.786876678466797,63.5047492980957
fan,id_06,00000051.wav,abnormal,21.3489990234375,66.26077270507812
fan,id_06,00000052.wav,abnormal,17.475069046020508,52.50754165649414
fan,id_06,00000053.wav,abnormal,21.08871078491211,62.76868438720703
fan,id_06,00000054.wav,abnormal,19.37019920349121,47.881797790527344
fan,id_06,00000055.wav,abnormal,20.30243492126465,53.38617706298828
fan,id_06,00000056.wav,abnormal,18.32105255126953,50.55778121948242
fan,id_06,00000057.wav,abnormal,18.018171310424805,53.976356506347656
fan,id_06,00000058.wav,abnormal,17.0971736907959,53.68409729003906
fan,id_06,00000059.wav,abnormal,17.456083297729492,61.168827056884766
fan,id_06,00000060.wav,abnormal,20.723981857299805,65.42515563964844
fan,id_06,00000061.wav,abnormal,19.865856170654297,62.281455993652344
fan,id_06,00000062.wav,abnormal,19.577245712280273,63.813629150390625
fan,id_06,00000063.wav,abnormal,20.54588508605957,55.80005645751953
fan,id_06,00000064.wav,abnormal,15.136665344238281,57.70915222167969
fan,id_06,00000065.wav,abnormal,17.738086700439453,55.688385009765625
fan,id_06,00000066.wav,abnormal,17.666526794433594,70.59513854980469
fan,id_06,00000067.wav,abnormal,18.96345329284668,54.71473693847656
fan,id_06,00000068.wav,abnormal,19.853832244873047,61.29423522949219
fan,id_06,00000069.wav,abnormal,20.889724731445312,46.057762145996094
fan,id_06,00000070.wav,abnormal,20.05362892150879,47.02467346191406
fan,id_06,00000071.wav,abnormal,19.959007263183594,58.630828857421875
fan,id_06,00000072.wav,abnormal,19.856975555419922,63.78437042236328
fan,id_06,00000073.wav,abnormal,17.465267181396484,55.67741394042969
fan,id_06,00000074.wav,abnormal,20.208498001098633,42.067928314208984
fan,id_06,00000075.wav,abnormal,17.07077980041504,50.25364303588867
fan,id_06,00000076.wav,abnormal,19.637557983398438,49.52427673339844
fan,id_06,00000077.wav,abnormal,17.99310302734375,48.08858871459961
fan,id_06,00000078.wav,abnormal,16.428773880004883,54.57538604736328
fan,id_06,00000079.wav,abnormal,20.97222900390625,54.02489471435547
fan,id_06,00000080.wav,abnormal,19.828765869140625,53.05044937133789
fan,id_06,00000081.wav,abnormal,20.976438522338867,58.421810150146484
fan,id_06,00000082.wav,abnormal,18.72714614868164,56.69750213623047
fan,id_06,00000083.wav,abnormal,19.737329483032227,54.99733352661133
fan,id_06,00000084.wav,abnormal,15.045609474182129,53.48664855957031
fan,id_06,00000085.wav,abnormal,18.05731201171875,48.0497932434082
fan,id_06,00000086.wav,abnormal,17.83004379272461,42.202964782714844
fan,id_06,00000087.wav,abnormal,21.007564544677734,56.501319885253906
fan,id_06,00000088.wav,abnormal,15.93030071258545,33.96263122558594
fan,id_06,00000089.wav,abnormal,20.192302703857422,51.31205749511719
fan,id_06,00000090.wav,abnormal,21.07029914855957,48.215919494628906
fan,id_06,00000091.wav,abnormal,17.337848663330078,59.05609893798828
fan,id_06,00000092.wav,abnormal,20.791030883789062,57.58919906616211
fan,id_06,00000093.wav,abnormal,20.114099502563477,51.7168083190918
fan,id_06,00000094.wav,abnormal,17.050918579101562,57.55488586425781
fan,id_06,00000095.wav,abnormal,16.926525115966797,43.59245300292969
fan,id_06,00000096.wav,abnormal,20.397905349731445,51.49818801879883
fan,id_06,00000097.wav,abnormal,14.729782104492188,58.8759651184082
fan,id_06,00000098.wav,abnormal,20.0078182220459,56.45316696166992
fan,id_06,00000099.wav,abnormal,20.064306259155273,48.42851257324219
fan,id_06,00000100.wav,abnormal,19.842824935913086,46.70804977416992
fan,id_06,00000101.wav,abnormal,20.98783302307129,53.83979034423828
fan,id_06,00000102.wav,abnormal,19.72191619873047,58.06386947631836
fan,id_06,00000103.wav,abnormal,14.807123184204102,48.27421188354492
fan,id_06,00000104.wav,abnormal,20.328590393066406,53.5523796081543
fan,id_06,00000105.wav,abnormal,20.00288963317871,54.3437385559082
fan,id_06,00000106.wav,abnormal,17.873247146606445,58.5368537902832
fan,id_06,00000107.wav,abnormal,20.40245246887207,57.58781433105469
fan,id_06,00000108.wav,abnormal,19.886856079101562,61.81916809082031
fan,id_06,00000109.wav,abnormal,19.668930053710938,55.4871826171875
fan,id_06,00000110.wav,abnormal,18.442054748535156,55.6652946472168
fan,id_06,00000111.wav,abnormal,19.559066772460938,54.923343658447266
fan,id_06,00000112.wav,abnormal,16.782085418701172,52.949928283691406
fan,id_06,00000113.wav,abnormal,22.445632934570312,58.12864303588867
fan,id_06,00000114.wav,abnormal,15.997501373291016,54.18581771850586
fan,id_06,00000115.wav,abnormal,17.012380599975586,55.41490936279297
fan,id_06,00000116.wav,abnormal,19.805145263671875,51.973148345947266
fan,id_06,00000117.wav,abnormal,19.86246681213379,53.020111083984375
fan,id_06,00000118.wav,abnormal,20.630107879638672,55.55253982543945
fan,id_06,00000119.wav,abnormal,17.313461303710938,48.20380783081055
fan,id_06,00000120.wav,abnormal,20.042606353759766,61.60641098022461
fan,id_06,00000121.wav,abnormal,18.87059211730957,63.339111328125
fan,id_06,00000122.wav,abnormal,18.666996002197266,56.78985595703125
fan,id_06,00000123.wav,abnormal,19.04950714111328,58.91975021362305
fan,id_06,00000124.wav,abnormal,18.722061157226562,73.71018981933594
fan,id_06,00000125.wav,abnormal,18.08109474182129,57.24749755859375
fan,id_06,00000126.wav,abnormal,16.64777946472168,56.17987823486328
fan,id_06,00000127.wav,abnormal,18.658361434936523,48.160675048828125
fan,id_06,00000128.wav,abnormal,18.33322525024414,59.621673583984375
fan,id_06,00000129.wav,abnormal,18.457998275756836,60.502498626708984
fan,id_06,00000130.wav,abnormal,20.017292022705078,63.86152648925781
fan,id_06,00000131.wav,abnormal,15.978621482849121,18.598669052124023
fan,id_06,00000132.wav,abnormal,19.070945739746094,16.20093536376953
fan,id_06,00000133.wav,abnormal,17.534420013427734,17.293485641479492
fan,id_06,00000134.wav,abnormal,17.658588409423828,14.24179458618164
fan,id_06,00000135.wav,abnormal,19.774612426757812,13.648584365844727
fan,id_06,00000136.wav,abnormal,19.709850311279297,14.453804016113281
fan,id_06,00000137.wav,abnormal,19.936676025390625,15.993851661682129
fan,id_06,00000138.wav,abnormal,16.150312423706055,18.315460205078125
fan,id_06,00000139.wav,abnormal,20.694063186645508,15.613226890563965
fan,id_06,00000140.wav,abnormal,19.102420806884766,14.596288681030273
fan,id_06,00000141.wav,abnormal,20.477516174316406,19.316762924194336
fan,id_06,00000142.wav,abnormal,16.697296142578125,17.888429641723633
fan,id_06,00000143.wav,abnormal,20.50015640258789,12.63522720336914
fan,id_06,00000144.wav,abnormal,18.815465927124023,18.96435546875
fan,id_06,00000145.wav,abnormal,20.667499542236328,15.199462890625
fan,id_06,00000146.wav,abnormal,18.279495239257812,9.153030395507812
fan,id_06,00000147.wav,abnormal,19.58839988708496,21.949064254760742
fan,id_06,00000148.wav,abnormal,18.699115753173828,14.940269470214844
fan,id_06,00000149.wav,abnormal,19.640478134155273,13.628447532653809
fan,id_06,00000150.wav,abnormal,19.512775421142578,12.877269744873047
fan,id_06,00000151.wav,abnormal,20.568164825439453,19.150115966796875
fan,id_06,00000152.wav,abnormal,17.72051239013672,15.607809066772461
fan,id_06,00000153.wav,abnormal,20.89236831665039,15.503111839294434
fan,id_06,00000154.wav,abnormal,18.2509765625,15.901151657104492
fan,id_06,00000155.wav,abnormal,16.93304443359375,13.304508209228516
fan,id_06,00000156.wav,abnormal,19.014421463012695,15.389758110046387
fan,id_06,00000157.wav,abnormal,20.159086227416992,11.744531631469727
fan,id_06,00000158.wav,abnormal,18.071693420410156,16.595741271972656
fan,id_06,00000159.wav,abnormal,17.757829666137695,17.043140411376953
fan,id_06,00000160.wav,abnormal,17.708080291748047,17.567073822021484
fan,id_06,00000161.wav,abnormal,19.65839958190918,16.93353843688965
fan,id_06,00000162.wav,abnormal,19.442235946655273,11.096202850341797
fan,id_06,00000163.wav,abnormal,21.33735466003418,11.835399627685547
fan,id_06,00000164.wav,abnormal,19.346515655517578,15.277369499206543
fan,id_06,00000165.wav,abnormal,20.33318519592285,16.912343978881836
