machine_type,machine_id,filename,true_label,normalized_euclidean,normalized_manhattan,normalized_cosine,health_score
fan,id_02,00000329.wav,abnormal,17.048667907714844,224.38381958007812,-0.0030659493058919907,89.17482148869696
fan,id_02,00000330.wav,abnormal,50.769142150878906,644.8228759765625,-0.06166369467973709,0.2815504120885538
fan,id_02,00000331.wav,abnormal,26.935808181762695,346.37054443359375,0.09747279435396194,52.461960139377474
fan,id_02,00000332.wav,abnormal,11.92686939239502,156.8284912109375,-0.09994746744632721,96.74162873518173
fan,id_02,00000333.wav,abnormal,16.621065139770508,224.15603637695312,0.12806561589241028,90.08932476636177
fan,id_02,00000334.wav,abnormal,17.76793670654297,237.2058868408203,-0.0831751599907875,87.50235121212684
fan,id_02,00000335.wav,abnormal,9.480697631835938,119.72820281982422,0.15124835073947906,98.3603072148257
fan,id_02,00000336.wav,abnormal,18.5068359375,252.67498779296875,0.1032847985625267,85.6044870184923
fan,id_02,00000337.wav,abnormal,8.531729698181152,111.61499786376953,0.11277967691421509,98.76892773173171
fan,id_02,00000338.wav,abnormal,28.59738540649414,378.97650146484375,-0.058765143156051636,44.60822481858412
fan,id_02,00000339.wav,abnormal,16.945518493652344,220.10342407226562,0.082767054438591,89.4007949444505
fan,id_02,00000340.wav,abnormal,23.150611877441406,310.26708984375,0.12546606361865997,69.54136777832059
fan,id_02,00000341.wav,abnormal,9.9246187210083,134.31422424316406,0.10535907000303268,98.13233344858202
fan,id_02,00000342.wav,abnormal,17.087526321411133,224.4176483154297,-0.004555500578135252,89.08879995909045
fan,id_02,00000343.wav,abnormal,11.258216857910156,146.37554931640625,0.15239250659942627,97.27921304267906
fan,id_02,00000344.wav,abnormal,25.406494140625,328.80548095703125,-0.0467665009200573,59.61375240036853
fan,id_02,00000345.wav,abnormal,11.64319896697998,156.5905303955078,0.11851690709590912,96.97953622484961
fan,id_02,00000346.wav,abnormal,5.618366718292236,72.0697021484375,0.14392054080963135,99.52464763337449
fan,id_02,00000347.wav,abnormal,6.335832595825195,84.45515441894531,-0.0072710816748440266,99.39302009369075
fan,id_02,00000348.wav,abnormal,12.280468940734863,164.81541442871094,0.14830206334590912,96.4236487357797
fan,id_02,00000349.wav,abnormal,92.14681243896484,1171.616943359375,-0.02955733984708786,7.815880964887098e-13
fan,id_02,00000350.wav,abnormal,28.9301815032959,388.0023193359375,-0.08231581747531891,43.05058750868404
fan,id_02,00000351.wav,abnormal,10.391892433166504,133.10626220703125,0.15841402113437653,97.86376313338269
fan,id_02,00000352.wav,abnormal,17.61113929748535,225.84637451171875,-0.0761682540178299,87.88150583677772
fan,id_02,00000353.wav,abnormal,16.237594604492188,221.11358642578125,-0.01894880272448063,90.86021561439682
fan,id_02,00000354.wav,abnormal,9.476554870605469,126.34339904785156,0.026133757084608078,98.3623171551828
fan,id_02,00000355.wav,abnormal,26.902706146240234,356.38665771484375,-0.05826248601078987,52.61846487198236
fan,id_02,00000356.wav,abnormal,16.99606704711914,227.63941955566406,0.12148415297269821,89.2904858060541
fan,id_02,00000357.wav,abnormal,10.605164527893066,136.449462890625,0.1411454975605011,97.73072669740034
fan,id_02,00000358.wav,abnormal,8.701492309570312,117.13336181640625,0.16165727376937866,98.7030741037938
fan,id_04,00000000.wav,abnormal,59.287452697753906,778.0032958984375,-0.04498719424009323,0.0037129574646139318
fan,id_04,00000001.wav,abnormal,57.728248596191406,754.858642578125,-0.02575191855430603,0.008160536899201811
fan,id_04,00000002.wav,abnormal,71.59219360351562,935.2869873046875,-0.02372852899134159,2.1431986739633414e-06
fan,id_04,00000003.wav,abnormal,41.618587493896484,551.3818359375,-0.056489281356334686,3.715276710296416
fan,id_04,00000004.wav,abnormal,43.17523956298828,569.44189453125,0.0356655977666378,2.4045310786373446
fan,id_04,00000005.wav,abnormal,25.321773529052734,321.9931945800781,0.028333883732557297,58.849131049947346
fan,id_04,00000006.wav,abnormal,50.7710075378418,698.630859375,-0.0757642388343811,0.17918397637913883
fan,id_04,00000007.wav,abnormal,28.640003204345703,385.886962890625,-0.03454585000872612,42.65096011110222
fan,id_04,00000008.wav,abnormal,46.64216995239258,612.2223510742188,-0.056807760149240494,0.8112253185107507
fan,id_04,00000009.wav,abnormal,53.191261291503906,732.258544921875,0.0037903666961938143,0.06615417641218452
fan,id_04,00000010.wav,abnormal,54.120033264160156,751.2037353515625,-0.07082362473011017,0.04414816262378256
fan,id_04,00000011.wav,abnormal,39.34052658081055,511.60498046875,0.06513941287994385,6.629288669430111
fan,id_04,00000012.wav,abnormal,62.38805389404297,849.431884765625,-0.05008786544203758,0.0006985284691543457
fan,id_04,00000013.wav,abnormal,78.6490707397461,1049.2362060546875,0.018470609560608864,1.088501642591834e-08
fan,id_04,00000014.wav,abnormal,30.641115188598633,411.18792724609375,-0.07913067191839218,33.29138189683369
fan,id_04,00000015.wav,abnormal,68.48649597167969,929.37109375,-0.04737057536840439,1.7355749316194527e-05
fan,id_04,00000016.wav,abnormal,36.668521881103516,483.34356689453125,-0.06481964141130447,12.005951912230039
fan,id_04,00000017.wav,abnormal,87.5481185913086,1212.303466796875,-0.0664011687040329,4.8468805356827875e-12
fan,id_04,00000018.wav,abnormal,44.703067779541016,559.734619140625,0.0018330250168219209,1.5199438938305134
fan,id_04,00000019.wav,abnormal,48.139923095703125,648.4521484375,0.01854540780186653,0.4821057219650306
fan,id_04,00000020.wav,abnormal,31.942777633666992,405.21002197265625,0.0036727935075759888,27.682614318227323
fan,id_04,00000021.wav,abnormal,41.016178131103516,562.9142456054688,0.021061420440673828,4.358788169175212
fan,id_04,00000022.wav,abnormal,90.12352752685547,1219.2276611328125,-0.03455524146556854,4.1669017604987386e-13
fan,id_04,00000023.wav,abnormal,35.507442474365234,478.02435302734375,-0.0009447555057704449,15.112983036813949
fan,id_04,00000024.wav,abnormal,77.9935073852539,1087.1910400390625,-0.07815324515104294,1.8342847404585077e-08
fan,id_04,00000025.wav,abnormal,21.930627822875977,298.0641174316406,0.002154511632397771,73.94287071237622
fan,id_04,00000026.wav,abnormal,93.55289459228516,1274.536376953125,-0.04381445422768593,1.3611989819153505e-14
fan,id_04,00000027.wav,abnormal,17.401365280151367,233.47909545898438,-0.08533929288387299,88.48845332176187
fan,id_04,00000028.wav,abnormal,64.67933654785156,889.9794921875,-0.054230719804763794,0.000185771530891272
fan,id_04,00000029.wav,abnormal,63.13225555419922,788.5052490234375,-0.003024503355845809,0.00045814959565115745
fan,id_04,00000030.wav,abnormal,89.34992218017578,1208.8968505859375,-0.036921825259923935,8.799128318230742e-13
fan,id_04,00000031.wav,abnormal,35.123172760009766,449.73150634765625,0.017889240756630898,16.24980339730623
fan,id_04,00000032.wav,abnormal,84.043212890625,1096.63037109375,0.07901740819215775,1.165721054937696e-10
fan,id_04,00000033.wav,abnormal,86.39281463623047,1156.2421875,0.0020191813819110394,1.4109667874372034e-11
fan,id_04,00000034.wav,abnormal,80.80581665039062,1100.595947265625,-0.03636510297656059,1.8691102910880343e-09
fan,id_04,00000035.wav,abnormal,34.99814987182617,454.9618835449219,-0.002492917235940695,16.631367573189657
fan,id_04,00000036.wav,abnormal,18.746957778930664,240.86245727539062,-0.045207004994153976,84.94168485922077
fan,id_04,00000037.wav,abnormal,52.714599609375,711.1691284179688,-0.01213358249515295,0.08102755582494559
fan,id_04,00000038.wav,abnormal,102.73697662353516,1340.126953125,0.017901645973324776,5.991720960354504e-19
fan,id_04,00000039.wav,abnormal,58.47291946411133,785.5714111328125,0.0056648049503564835,0.005627082001484895
fan,id_04,00000040.wav,abnormal,74.77822875976562,987.2516479492188,-0.061364177614450455,2.1623657540589456e-07
fan,id_04,00000041.wav,abnormal,12.689800262451172,167.99925231933594,-0.023180615156888962,96.24955500287584
fan,id_04,00000042.wav,abnormal,101.6117935180664,1326.3507080078125,-0.006080765277147293,2.1919078326468593e-18
fan,id_04,00000043.wav,abnormal,79.20720672607422,1069.94287109375,0.012628206983208656,6.945251807278991e-09
fan,id_04,00000044.wav,abnormal,60.66645812988281,841.3950805664062,-0.05937148258090019,0.0017968778325806645
fan,id_04,00000045.wav,abnormal,62.1103630065918,814.4429931640625,-0.019287236034870148,0.000815899865897453
fan,id_04,00000046.wav,abnormal,68.89495849609375,932.1113891601562,-0.04186522960662842,1.328912184125044e-05
fan,id_04,00000047.wav,abnormal,95.51017761230469,1276.118896484375,0.057443004101514816,1.7847382653487927e-15
fan,id_04,00000048.wav,abnormal,60.39728927612305,820.5491943359375,-0.03805800527334213,0.0020748334210679478
fan,id_04,00000049.wav,abnormal,51.62156295776367,695.9595947265625,0.02089931070804596,0.1274437168422465
fan,id_04,00000050.wav,abnormal,67.90841674804688,918.7178955078125,-0.06366904079914093,2.5218376639138075e-05
fan,id_04,00000051.wav,abnormal,84.38325500488281,1138.2117919921875,-0.03225818648934364,8.631491339953472e-11
fan,id_04,00000052.wav,abnormal,45.0489501953125,594.0908203125,-0.013031551614403725,1.3640276110593228
fan,id_04,00000053.wav,abnormal,41.3048210144043,568.3760986328125,-0.06843539327383041,4.04003167378143
fan,id_04,00000054.wav,abnormal,97.54299926757812,1293.7823486328125,0.04423015937209129,2.0359737937424476e-16
fan,id_04,00000055.wav,abnormal,52.250545501708984,705.9952392578125,0.028347907587885857,0.09840879454399956
fan,id_04,00000056.wav,abnormal,45.00343322753906,617.3165893554688,-0.07136592268943787,1.383723127781019
fan,id_04,00000057.wav,abnormal,46.74528503417969,606.65576171875,0.011634972877800465,0.783454320078787
fan,id_04,00000058.wav,abnormal,60.992919921875,846.8554077148438,-0.06864824146032333,0.0015071113178712742
fan,id_04,00000059.wav,abnormal,63.467201232910156,868.5416259765625,-0.045502543449401855,0.0003779373243058998
fan,id_04,00000060.wav,abnormal,101.71369171142578,1339.24072265625,0.03065604344010353,1.9505262092263263e-18
fan,id_04,00000061.wav,abnormal,25.760726928710938,340.39892578125,-0.016892263665795326,56.73257867742929
fan,id_04,00000062.wav,abnormal,39.38820266723633,529.527099609375,-0.09235920011997223,6.553977843766601
fan,id_04,00000063.wav,abnormal,83.18785095214844,1082.211181640625,-0.0070504737086594105,2.463619817493728e-10
fan,id_04,00000064.wav,abnormal,31.00832176208496,404.1524353027344,-0.0690499097108841,31.663288381127607
fan,id_04,00000065.wav,abnormal,94.08824920654297,1245.9693603515625,-0.019542092457413673,7.853432598652785e-15
fan,id_04,00000066.wav,abnormal,56.14108657836914,764.4173583984375,-0.0041137682273983955,0.01754777563738993
fan,id_04,00000067.wav,abnormal,51.91635513305664,666.3289184570312,0.07503017783164978,0.11297838035858314
fan,id_04,00000068.wav,abnormal,42.93938064575195,577.3988037109375,0.07678686827421188,2.5737416246319635
fan,id_04,00000069.wav,abnormal,36.246437072753906,493.4712829589844,-0.06263439357280731,13.078835818790399
fan,id_04,00000070.wav,abnormal,38.18893814086914,506.4136962890625,-0.03605881705880165,8.65890063329525
fan,id_04,00000071.wav,abnormal,29.414583206176758,381.6415710449219,0.16112782061100006,38.946046249237476
fan,id_04,00000072.wav,abnormal,65.19644927978516,853.0932006835938,0.030710658058524132,0.00013631883322504643
fan,id_04,00000073.wav,abnormal,32.3790283203125,423.654541015625,0.024838067591190338,25.912057445997917
fan,id_04,00000074.wav,abnormal,48.00080490112305,661.5305786132812,-0.05746995285153389,0.5066436085368873
fan,id_04,00000075.wav,abnormal,54.842960357666016,733.0394287109375,-0.021475080400705338,0.03195217923167584
fan,id_04,00000076.wav,abnormal,61.10417556762695,810.963134765625,-0.021234028041362762,0.0014189411088182473
fan,id_04,00000077.wav,abnormal,68.23815155029297,916.473876953125,-0.052190739661455154,2.0390037856073673e-05
fan,id_04,00000078.wav,abnormal,46.38664627075195,622.228271484375,0.006267438642680645,0.8838018840288295
fan,id_04,00000079.wav,abnormal,78.31334686279297,1033.28173828125,0.048123184591531754,1.4231150067861689e-08
fan,id_04,00000080.wav,abnormal,75.55528259277344,1027.27099609375,-0.061709214001894,1.2080447712942622e-07
fan,id_04,00000081.wav,abnormal,61.574241638183594,811.2978515625,-0.043008897453546524,0.0010977034470240512
fan,id_04,00000082.wav,abnormal,92.25706481933594,1233.6854248046875,0.005135986488312483,5.062576061871705e-14
fan,id_04,00000083.wav,abnormal,73.53434753417969,943.840576171875,-0.060958776623010635,5.390063098855398e-07
fan,id_04,00000084.wav,abnormal,63.87808609008789,877.6516723632812,-0.08696852624416351,0.00029778996819346764
fan,id_04,00000085.wav,abnormal,41.129459381103516,527.451171875,-0.08334685117006302,4.2313490538597485
fan,id_04,00000086.wav,abnormal,67.29003143310547,923.533935546875,-0.05936416611075401,3.740626819003346e-05
fan,id_04,00000087.wav,abnormal,61.294952392578125,789.2916259765625,0.015695398673415184,0.001279052915530666
fan,id_04,00000088.wav,abnormal,52.14069747924805,695.6737060546875,-0.020426392555236816,0.10299565470587063
fan,id_04,00000089.wav,abnormal,90.8817138671875,1208.338134765625,-0.0016515186289325356,1.9855686673277099e-13
fan,id_04,00000090.wav,abnormal,38.205928802490234,490.12249755859375,-0.04407037794589996,8.625909898884924
fan,id_04,00000091.wav,abnormal,45.40169143676758,604.94287109375,0.0127528365701437,1.2194316415802904
fan,id_04,00000092.wav,abnormal,89.6620864868164,1166.51123046875,0.06340175867080688,6.515002337445295e-13
fan,id_04,00000093.wav,abnormal,43.55271530151367,588.5235595703125,-0.08016019314527512,2.153212673567749
fan,id_04,00000094.wav,abnormal,83.9005355834961,1120.876708984375,0.01361110806465149,1.3216955968162278e-10
fan,id_04,00000095.wav,abnormal,45.76649856567383,620.7047119140625,-0.030406098812818527,1.0840531784693674
fan,id_04,00000096.wav,abnormal,83.46571350097656,1119.77587890625,0.01932208240032196,1.9343023117771116e-10
fan,id_04,00000097.wav,abnormal,82.08535766601562,1132.173095703125,-0.044340938329696655,6.360049843471188e-10
fan,id_04,00000098.wav,abnormal,39.84013366699219,545.050537109375,-0.0083945756778121,5.872657259467278
fan,id_04,00000099.wav,abnormal,82.9834976196289,1116.1314697265625,-0.08278215676546097,2.941122079839526e-10
fan,id_04,00000100.wav,abnormal,69.2333755493164,924.0281982421875,0.005283087491989136,1.063224273278881e-05
fan,id_04,00000101.wav,abnormal,59.90549850463867,834.5784912109375,-0.08711063861846924,0.002691114338301605
fan,id_04,00000102.wav,abnormal,46.38374710083008,635.6555786132812,-0.05171506106853485,0.8846569794012407
fan,id_04,00000103.wav,abnormal,77.07106018066406,1037.8443603515625,-0.025756360962986946,3.7816071494833106e-08
fan,id_04,00000104.wav,abnormal,93.37619018554688,1220.64306640625,-0.01858031004667282,1.6306227745852158e-14
fan,id_04,00000105.wav,abnormal,87.67416381835938,1172.72216796875,-0.00036233715945854783,4.308335229267046e-12
fan,id_04,00000106.wav,abnormal,24.692129135131836,321.1094970703125,0.036401811987161636,61.83926961063094
fan,id_04,00000107.wav,abnormal,53.431766510009766,708.356201171875,0.06995350122451782,0.05964659577103468
fan,id_04,00000108.wav,abnormal,59.87805938720703,813.4600830078125,-0.02587571181356907,0.0027301670038108526
fan,id_04,00000109.wav,abnormal,65.82270050048828,884.937255859375,-0.00010293739615008235,9.321508511311853e-05
fan,id_04,00000110.wav,abnormal,91.3355484008789,1223.343017578125,0.022836215794086456,1.268814669694214e-13
fan,id_04,00000111.wav,abnormal,10.201628684997559,131.29507446289062,0.0430096872150898,98.15581108923394
fan,id_04,00000112.wav,abnormal,15.228589057922363,203.74493408203125,0.12418417632579803,92.88845294484864
fan,id_04,00000113.wav,abnormal,32.01427459716797,435.756591796875,0.11819233000278473,27.38842501332519
fan,id_04,00000114.wav,abnormal,29.380327224731445,394.95068359375,-0.0071016824804246426,39.10805404767213
fan,id_04,00000115.wav,abnormal,22.92841339111328,302.9550476074219,0.004682943224906921,69.79869957774653
fan,id_04,00000116.wav,abnormal,12.35036563873291,169.44781494140625,0.13462518155574799,96.57908094459896
fan,id_04,00000117.wav,abnormal,26.222631454467773,344.9541015625,0.10526050627231598,54.48441897353698
fan,id_04,00000118.wav,abnormal,27.383319854736328,368.1070251464844,0.09682732820510864,48.7875661053137
fan,id_04,00000119.wav,abnormal,25.2978515625,329.38873291015625,0.07046343386173248,58.96380006733264
fan,id_04,00000120.wav,abnormal,60.019371032714844,821.4200439453125,-0.014824273064732552,0.0025346305312312013
fan,id_04,00000121.wav,abnormal,14.69808292388916,192.24996948242188,0.008012663573026657,93.73512774722337
fan,id_04,00000122.wav,abnormal,19.847698211669922,251.4550323486328,0.10966629534959793,81.54823987167646
fan,id_04,00000123.wav,abnormal,23.43402099609375,309.2640380859375,0.13932323455810547,67.59162371833055
fan,id_04,00000124.wav,abnormal,24.94350814819336,324.4336853027344,0.04535853490233421,60.65285724809579
fan,id_04,00000125.wav,abnormal,21.181564331054688,290.2336120605469,-0.059254225343465805,76.84947059082006
fan,id_04,00000126.wav,abnormal,15.408040046691895,200.06814575195312,0.04268703982234001,92.58298012320155
fan,id_04,00000127.wav,abnormal,36.188968658447266,499.34344482421875,-0.03117300011217594,13.229885054451346
fan,id_04,00000128.wav,abnormal,35.28469467163086,459.42767333984375,0.09181828051805496,15.76534817456537
fan,id_04,00000129.wav,abnormal,14.66965389251709,194.069580078125,0.030275264754891396,93.77817987082074
fan,id_04,00000130.wav,abnormal,22.052732467651367,296.9410400390625,0.11788853257894516,73.45186632935676
fan,id_04,00000131.wav,abnormal,44.5308837890625,577.8770751953125,0.05313665792346001,1.6031104496799102
fan,id_04,00000132.wav,abnormal,15.268326759338379,206.7871551513672,0.08235517889261246,92.8216557234366
fan,id_04,00000133.wav,abnormal,42.79730987548828,592.3746337890625,-0.022998224943876266,2.6803956654094874
fan,id_04,00000134.wav,abnormal,28.05793571472168,391.24359130859375,-0.057013291865587234,45.48034190406857
fan,id_04,00000135.wav,abnormal,13.576605796813965,184.02259826660156,0.11943650245666504,95.26511517814109
fan,id_04,00000136.wav,abnormal,16.37203025817871,222.594970703125,0.025372404605150223,90.76824265780044
fan,id_04,00000137.wav,abnormal,14.267820358276367,185.5402374267578,0.04949596896767616,94.36232275435366
fan,id_04,00000138.wav,abnormal,21.77950096130371,284.22039794921875,0.02514292672276497,74.5440388111478
fan,id_04,00000139.wav,abnormal,40.693904876708984,525.704833984375,0.1016039326786995,4.738345359498144
fan,id_04,00000140.wav,abnormal,25.910554885864258,332.7719421386719,0.11091961711645126,56.00536757001062
fan,id_04,00000141.wav,abnormal,7.877727031707764,102.83031463623047,0.01134580373764038,99.11884223321809
fan,id_04,00000142.wav,abnormal,8.738179206848145,117.68870544433594,0.08971280604600906,98.83171408614508
fan,id_04,00000143.wav,abnormal,4.767288684844971,62.93627166748047,0.1021711528301239,99.70812082953269
fan,id_04,00000144.wav,abnormal,13.681626319885254,175.2958526611328,0.060180265456438065,95.13593151416248
fan,id_04,00000145.wav,abnormal,31.55316925048828,397.53131103515625,-0.0337124764919281,29.31239056951712
fan,id_04,00000146.wav,abnormal,10.036104202270508,134.02047729492188,0.09705837070941925,98.24605816210818
fan,id_04,00000147.wav,abnormal,25.569210052490234,323.1241455078125,0.037774112075567245,57.65879036453154
fan,id_04,00000148.wav,abnormal,20.983753204345703,276.39239501953125,-0.045766524970531464,77.58572481205313
fan,id_04,00000149.wav,abnormal,36.44276428222656,468.0255432128906,-0.031006300821900368,12.571823379047153
fan,id_04,00000150.wav,abnormal,51.671852111816406,687.7520141601562,0.003025149693712592,0.12486199372103747
fan,id_04,00000151.wav,abnormal,11.547856330871582,156.79690551757812,0.11557313799858093,97.26430492580798
fan,id_04,00000152.wav,abnormal,25.351247787475586,334.89239501953125,0.11311224848031998,58.70774343133831
fan,id_04,00000153.wav,abnormal,14.8571138381958,193.34884643554688,0.1146639958024025,93.48999984104482
fan,id_04,00000154.wav,abnormal,16.18393325805664,215.61109924316406,-0.014245771802961826,91.14596975530837
fan,id_04,00000155.wav,abnormal,16.967212677001953,228.93592834472656,0.13684234023094177,89.4945989724401
fan,id_04,00000156.wav,abnormal,19.81844139099121,256.9767761230469,0.061400409787893295,81.64417126911793
fan,id_04,00000157.wav,abnormal,29.849491119384766,378.1577453613281,0.11295749247074127,36.906796153237025
fan,id_04,00000158.wav,abnormal,20.360130310058594,266.2554626464844,0.03439607471227646,79.81779480622808
fan,id_04,00000159.wav,abnormal,9.285663604736328,121.09127044677734,0.05693609640002251,98.60940784295505
fan,id_04,00000160.wav,abnormal,19.59214973449707,269.032958984375,0.023378225043416023,82.37563147300959
fan,id_04,00000161.wav,abnormal,16.431459426879883,214.67807006835938,-0.05749715119600296,90.64645514385077
fan,id_04,00000162.wav,abnormal,69.41026306152344,925.3557739257812,0.02252292074263096,9.455831716371037e-06
fan,id_04,00000163.wav,abnormal,24.660598754882812,336.4606018066406,0.07785391807556152,61.98732424620427
fan,id_04,00000164.wav,abnormal,15.300199508666992,196.7399444580078,-0.043920792639255524,92.76773218267256
fan,id_04,00000165.wav,abnormal,24.834646224975586,331.18084716796875,-0.004277065396308899,61.16793020241077
fan,id_04,00000166.wav,abnormal,35.0155029296875,482.4034118652344,-0.04082272946834564,16.578063738026994
fan,id_04,00000167.wav,abnormal,8.817400932312012,119.57122802734375,0.0826120376586914,98.80158876390033
fan,id_04,00000168.wav,abnormal,14.737879753112793,191.71478271484375,0.009384016506373882,93.67447096081771
fan,id_04,00000169.wav,abnormal,11.933557510375977,153.65673828125,0.01813887432217598,96.95077669870554
fan,id_04,00000170.wav,abnormal,19.099306106567383,263.3486328125,0.02799270674586296,83.90382047738353
fan,id_04,00000171.wav,abnormal,11.087841033935547,151.2261505126953,0.041976604610681534,97.60262143367375
fan,id_04,00000172.wav,abnormal,15.691909790039062,203.3817138671875,0.056874532252550125,92.07943247095149
fan,id_04,00000173.wav,abnormal,13.404962539672852,173.21878051757812,0.05050669237971306,95.47031728376228
fan,id_04,00000174.wav,abnormal,28.645320892333984,383.8107604980469,0.1240367591381073,42.62526211908642
fan,id_04,00000175.wav,abnormal,18.477710723876953,238.9439697265625,0.09585854411125183,85.70405211318511
fan,id_04,00000176.wav,abnormal,27.502790451049805,382.8179931640625,-0.04825145751237869,48.20061266850214
fan,id_04,00000177.wav,abnormal,28.531326293945312,371.65606689453125,0.1310209184885025,43.17681503908654
fan,id_04,00000178.wav,abnormal,12.516014099121094,167.62033081054688,0.09674754738807678,96.4213689406953
fan,id_04,00000179.wav,abnormal,15.636524200439453,206.13668823242188,0.1407793015241623,92.17965930507108
fan,id_04,00000180.wav,abnormal,14.855020523071289,199.96405029296875,0.0386572927236557,93.49327410045119
fan,id_04,00000181.wav,abnormal,19.64105987548828,253.14120483398438,0.09255585074424744,82.21911863598676
fan,id_04,00000182.wav,abnormal,12.931390762329102,168.76663208007812,0.0835367813706398,95.99957445458402
fan,id_04,00000183.wav,abnormal,10.382720947265625,131.900634765625,0.06810750812292099,98.05257547588624
fan,id_04,00000184.wav,abnormal,18.496706008911133,250.96316528320312,-0.003274820977821946,85.65113817661285
fan,id_04,00000185.wav,abnormal,20.149885177612305,280.64117431640625,-0.05606812983751297,80.53922708783412
fan,id_04,00000186.wav,abnormal,18.196441650390625,245.91049194335938,0.1250593513250351,86.47213922290022
fan,id_04,00000187.wav,abnormal,17.445528030395508,229.03585815429688,0.11984654515981674,88.3823913693996
fan,id_04,00000188.wav,abnormal,18.400463104248047,241.4680633544922,0.023745199665427208,85.91787616940475
fan,id_04,00000189.wav,abnormal,12.61836051940918,164.53082275390625,0.0344146192073822,96.32098240264847
fan,id_04,00000190.wav,abnormal,16.493804931640625,226.09841918945312,0.1057518869638443,90.51742020342027
fan,id_04,00000191.wav,abnormal,14.862005233764648,199.6772918701172,0.04161113500595093,93.48234397875098
fan,id_04,00000192.wav,abnormal,20.816024780273438,274.41949462890625,0.12761949002742767,78.19945408286722
fan,id_04,00000193.wav,abnormal,29.805444717407227,388.98388671875,-0.12773410975933075,37.11176488267915
fan,id_04,00000194.wav,abnormal,78.10081481933594,1032.531982421875,0.0931347981095314,1.6848404605695016e-08
fan,id_04,00000195.wav,abnormal,21.931636810302734,301.69873046875,0.09853772819042206,73.9388326358664
fan,id_04,00000196.wav,abnormal,26.419404983520508,343.4653015136719,0.03902989998459816,53.52188046279196
fan,id_04,00000197.wav,abnormal,38.11964416503906,497.1185607910156,0.04869619756937027,8.794425682119337
fan,id_04,00000198.wav,abnormal,15.98990249633789,211.33963012695312,0.0020817879121750593,91.5234228594599
fan,id_04,00000199.wav,abnormal,12.733150482177734,167.73773193359375,0.0887388214468956,96.20566292162785
fan,id_04,00000200.wav,abnormal,36.54484176635742,482.6723937988281,0.14161446690559387,12.31369796041827
fan,id_04,00000201.wav,abnormal,29.15692138671875,389.3349609375,0.1119338721036911,40.16913357018123
fan,id_04,00000202.wav,abnormal,16.71232032775879,224.546875,0.0631571039557457,90.05481081339768
fan,id_04,00000203.wav,abnormal,14.208741188049316,189.31735229492188,-0.009670588187873363,94.44443607560092
fan,id_04,00000204.wav,abnormal,12.936344146728516,167.44778442382812,0.07124610245227814,95.99431073452116
fan,id_04,00000205.wav,abnormal,34.61197280883789,480.2514343261719,0.08624202758073807,17.846165683167943
fan,id_04,00000206.wav,abnormal,22.970046997070312,303.617919921875,0.07346650958061218,69.61952727276893
fan,id_04,00000207.wav,abnormal,17.33375358581543,220.95196533203125,0.13582664728164673,88.6494937006027
fan,id_04,00000208.wav,abnormal,17.891359329223633,243.7454833984375,-0.025221291929483414,87.27272596946457
fan,id_04,00000209.wav,abnormal,6.362477779388428,81.50613403320312,-0.03697055205702782,99.4769086895319
fan,id_04,00000210.wav,abnormal,23.387685775756836,322.6236572265625,-0.052399348467588425,67.79663854838614
fan,id_04,00000211.wav,abnormal,24.32136344909668,309.1539611816406,0.11676909029483795,63.56873280312124
fan,id_04,00000212.wav,abnormal,9.201282501220703,125.6412124633789,0.12882903218269348,98.64588401782304
fan,id_04,00000213.wav,abnormal,15.44834041595459,196.497314453125,-0.060714464634656906,92.51301982591747
fan,id_04,00000214.wav,abnormal,22.89227867126465,288.90093994140625,0.009975071996450424,69.95382131548922
fan,id_04,00000215.wav,abnormal,24.218341827392578,321.29510498046875,0.04989979416131973,64.04459038446595
fan,id_04,00000216.wav,abnormal,19.124814987182617,251.93118286132812,0.14193648099899292,83.82691157141399
fan,id_04,00000217.wav,abnormal,31.16135025024414,405.5159606933594,0.0915297418832779,30.994921545667903
fan,id_04,00000218.wav,abnormal,12.717819213867188,158.8115997314453,-0.015603938139975071,96.2212334840901
fan,id_04,00000219.wav,abnormal,37.9959602355957,518.8801879882812,-0.005615983624011278,9.040247799191686
fan,id_04,00000220.wav,abnormal,10.691621780395508,143.69100952148438,0.07160188257694244,97.86515162339586
fan,id_04,00000221.wav,abnormal,14.18248462677002,186.34507751464844,-0.004567832686007023,94.48062534782237
fan,id_04,00000222.wav,abnormal,22.61952781677246,289.9351806640625,0.030133917927742004,71.11290784570011
fan,id_04,00000223.wav,abnormal,15.155462265014648,199.27581787109375,0.00995939876884222,93.01012695533338
fan,id_04,00000224.wav,abnormal,13.237616539001465,174.40353393554688,-0.05399050563573837,95.66343392295626
fan,id_04,00000225.wav,abnormal,27.52376365661621,365.9463806152344,0.05907304212450981,48.097608913345894
fan,id_04,00000226.wav,abnormal,10.682106971740723,144.1690216064453,-0.0023801890201866627,97.8711445406829
fan,id_04,00000227.wav,abnormal,16.992679595947266,223.365478515625,0.05699479207396507,89.43739621361661
fan,id_04,00000228.wav,abnormal,11.743268966674805,156.8507080078125,0.04491368308663368,97.10899187207542
fan,id_04,00000229.wav,abnormal,11.01524829864502,148.99578857421875,0.018009917810559273,97.65265546007514
fan,id_04,00000230.wav,abnormal,10.250838279724121,136.76132202148438,0.06981917470693588,98.12823002196043
fan,id_04,00000231.wav,abnormal,17.21434783935547,220.49636840820312,-0.0022474348079413176,88.92996297380348
